udi,product_id,type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,product_code,type_match,temp_diff,power_proxy,tool_wear_group,tool_wear_alert,failure_type_count,risk_score
5576,H34989,H,302.4,312.0,1477,39.7,18,0,0,0,0,0,0,H,1,9.600000000000023,58636.9,low,0,0,17.06
5577,H34990,H,302.4,312.0,1457,43.4,23,0,0,0,0,0,0,H,1,9.600000000000023,63233.799999999996,low,0,0,19.8
5578,L52757,L,302.4,312.1,1455,40.4,28,0,0,0,0,0,0,L,1,9.700000000000045,58782.0,low,0,0,21.22
5579,L52758,L,302.5,312.2,1574,38.7,30,0,0,0,0,0,0,L,1,9.699999999999989,60913.8,low,0,0,21.68
5580,L52759,L,302.6,312.2,1695,27.1,32,0,0,0,0,0,0,L,1,9.599999999999966,45934.5,low,0,0,20.14
5581,M20440,M,302.6,312.2,1458,38.8,34,0,0,0,0,0,0,M,1,9.599999999999966,56570.399999999994,low,0,0,23.28
5582,M20441,M,302.5,312.1,1454,47.6,37,0,0,0,0,0,0,M,1,9.600000000000023,69210.40000000001,low,0,0,26.24
5583,L52762,L,302.5,312.0,2052,18.9,40,0,0,0,0,0,0,L,1,9.5,38782.799999999996,low,0,0,21.68
5584,L52763,L,302.5,312.0,1673,29.9,42,0,0,0,0,0,0,L,1,9.5,50022.7,low,0,0,24.68
5585,L52764,L,302.4,311.9,1578,29.9,44,0,0,0,0,0,0,L,1,9.5,47182.2,low,0,0,25.48
5586,M20445,M,302.5,312.0,1642,29.1,46,0,0,0,0,0,0,M,1,9.5,47782.200000000004,low,0,0,26.12
5587,M20446,M,302.4,311.8,1557,31.5,49,0,0,0,0,0,0,M,1,9.400000000000034,49045.5,low,0,0,27.78
5588,L52767,L,302.5,311.9,1481,42.9,52,0,0,0,0,0,0,L,1,9.399999999999977,63534.9,mid,0,0,31.26
5589,M20448,M,302.5,311.8,1566,37.6,54,0,0,0,0,0,0,M,1,9.300000000000011,58881.600000000006,mid,0,0,30.98
5590,M20449,M,302.5,311.9,1298,57.5,57,0,0,0,0,0,0,M,1,9.399999999999977,74635.0,mid,0,0,36.18
5591,M20450,M,302.5,311.9,1340,59.4,60,0,0,0,0,0,0,M,1,9.399999999999977,79596.0,mid,0,0,37.76
5592,L52771,L,302.5,312.0,1574,33.8,63,0,0,0,0,0,0,L,1,9.5,53201.2,mid,0,0,33.86
5593,L52772,L,302.5,311.9,1437,46.7,65,0,0,0,0,0,0,L,1,9.399999999999977,67107.90000000001,mid,0,0,37.22
5594,L52773,L,302.6,311.9,1354,48.0,67,0,0,0,0,0,0,L,1,9.299999999999955,64992.0,mid,0,0,38.26
5595,L52774,L,302.6,311.9,1598,35.5,69,0,0,0,0,0,0,L,1,9.299999999999955,56729.0,mid,0,0,36.56
5596,M20455,M,302.7,312.0,1944,21.4,71,0,0,0,0,0,0,M,1,9.300000000000011,41601.6,mid,0,0,34.54
5597,M20456,M,302.7,312.0,1538,36.7,74,0,0,0,0,0,0,M,1,9.300000000000011,56444.600000000006,mid,0,0,38.8
5598,L52777,L,302.7,312.0,1501,37.0,77,0,0,0,0,0,0,L,1,9.300000000000011,55537.0,mid,0,0,40.06
5599,L52778,L,302.8,312.1,1441,52.1,79,0,0,0,0,0,0,L,1,9.300000000000011,75076.1,mid,0,0,43.88
5600,M20459,M,302.7,312.0,1652,31.0,81,0,0,0,0,0,0,M,1,9.300000000000011,51212.0,mid,0,0,40.46
5601,L52780,L,302.8,312.1,1487,36.6,84,0,0,0,0,0,0,L,1,9.300000000000011,54424.200000000004,mid,0,0,42.78
5602,L52781,L,302.9,312.2,1605,33.9,86,0,0,0,0,0,0,L,1,9.300000000000011,54409.5,mid,0,0,43.04
5603,L52782,L,302.9,312.1,1334,54.7,88,0,0,0,0,0,0,L,1,9.200000000000045,72969.8,mid,0,0,47.98
5604,L52783,L,302.9,312.2,1340,57.8,90,0,0,0,0,0,0,L,1,9.300000000000011,77452.0,mid,0,0,49.42
5605,L52784,L,302.9,312.2,1513,37.8,92,0,0,0,0,0,0,L,1,9.300000000000011,57191.399999999994,mid,0,0,46.22
5606,L52785,L,302.9,312.2,1510,41.4,94,0,0,0,0,0,0,L,1,9.300000000000011,62514.0,mid,0,0,47.74
5607,L52786,L,302.9,312.2,1729,23.6,96,0,0,0,0,0,0,L,1,9.300000000000011,40804.4,mid,0,0,44.98
5608,M20467,M,302.9,312.2,1745,25.5,98,0,0,0,0,0,0,M,1,9.300000000000011,44497.5,mid,0,0,46.16
5609,M20468,M,303.1,312.3,1623,31.6,101,0,0,0,0,0,0,M,1,9.199999999999989,51286.8,mid,0,0,48.56
5610,M20469,M,303.1,312.4,1378,50.1,104,0,0,0,0,0,0,M,1,9.299999999999955,69037.8,mid,0,0,53.48
5611,L52790,L,303.1,312.4,1407,41.2,107,0,0,0,0,0,0,L,1,9.299999999999955,57968.4,mid,0,0,52.9
5612,M20471,M,303.0,312.3,1674,29.5,109,0,0,0,0,0,0,M,1,9.300000000000011,49383.0,mid,0,0,51.36
5613,L52792,L,303.0,312.3,1486,42.4,112,0,0,0,0,0,0,L,1,9.300000000000011,63006.4,mid,0,0,55.14
5614,M20473,M,303.0,312.3,1483,38.8,114,0,0,0,0,0,0,M,1,9.300000000000011,57540.399999999994,mid,0,0,55.22
5615,H35028,H,303.0,312.2,1624,28.8,117,0,0,0,0,0,0,H,1,9.199999999999989,46771.200000000004,mid,0,0,54.4
5616,M20475,M,303.0,312.2,1257,71.3,122,1,0,0,1,0,0,M,1,9.199999999999989,89624.09999999999,mid,0,1,114.9
5617,L52796,L,303.0,312.3,1480,41.4,125,0,0,0,0,0,0,L,1,9.300000000000011,61272.0,mid,0,0,60.14
5618,L52797,L,303.1,312.4,1404,61.5,127,1,0,0,1,0,0,L,1,9.299999999999955,86346.0,mid,0,1,114.96
5619,M20478,M,303.0,312.4,1645,29.6,129,0,0,0,0,0,0,M,1,9.399999999999977,48692.0,mid,0,0,59.4
5620,L52799,L,303.0,312.3,1932,21.9,132,0,0,0,0,0,0,L,1,9.300000000000011,42310.799999999996,mid,0,0,59.04
5621,L52800,L,303.0,312.3,1533,38.5,134,0,0,0,0,0,0,L,1,9.300000000000011,59020.5,mid,0,0,63.16
5622,M20481,M,302.9,312.2,1292,54.4,136,0,0,0,0,0,0,M,1,9.300000000000011,70284.8,mid,0,0,67.14
5623,L52802,L,302.9,312.2,1571,40.6,139,0,0,0,0,0,0,L,1,9.300000000000011,63782.600000000006,mid,0,0,65.58
5624,L52803,L,302.9,312.3,1578,36.3,141,0,0,0,0,0,0,L,1,9.400000000000034,57281.399999999994,mid,0,0,65.54
5625,M20484,M,302.8,312.2,1469,36.9,143,0,0,0,0,0,0,M,1,9.399999999999977,54206.1,mid,0,0,66.46
5626,L52805,L,302.7,312.1,1728,24.4,146,0,0,0,0,0,0,L,1,9.400000000000034,42163.2,mid,0,0,65.16
5627,H35040,H,302.7,312.1,1603,32.5,148,0,0,0,0,0,0,H,1,9.400000000000034,52097.5,mid,0,0,67.58
5628,L52807,L,302.7,312.1,1597,39.8,153,0,0,0,0,0,0,L,1,9.400000000000034,63560.6,high,0,0,71.04
5629,L52808,L,302.7,312.1,1688,32.0,155,0,0,0,0,0,0,L,1,9.400000000000034,54016.0,high,0,0,70.28
5630,L52809,L,302.7,312.2,1405,51.4,157,0,0,0,0,0,0,L,1,9.5,72217.0,high,0,0,74.98
5631,M20490,M,302.8,312.2,1615,32.9,159,0,0,0,0,0,0,M,1,9.399999999999977,53133.5,high,0,0,72.06
5632,L52811,L,302.8,312.2,1515,36.8,162,0,0,0,0,0,0,L,1,9.399999999999977,55751.99999999999,high,0,0,74.04
5633,L52812,L,302.7,312.2,1376,52.8,164,0,0,0,0,0,0,L,1,9.5,72652.8,high,0,0,78.06
5634,L52813,L,302.7,312.2,1447,47.5,166,0,0,0,0,0,0,L,1,9.5,68732.5,high,0,0,77.8
5635,M20494,M,302.6,312.2,1353,56.5,168,0,0,0,0,0,0,M,1,9.599999999999966,76444.5,high,0,0,80.42
5636,L52815,L,302.6,312.1,1502,47.3,171,0,0,0,0,0,0,L,1,9.5,71044.59999999999,high,0,0,79.76
5637,L52816,L,302.6,312.0,1447,45.5,173,0,0,0,0,0,0,L,1,9.399999999999977,65838.5,high,0,0,80.18
5638,M20497,M,302.5,312.0,1487,46.1,175,0,0,0,0,0,0,M,1,9.5,68550.7,high,0,0,81.12
5639,L52818,L,302.6,312.1,1519,38.1,178,0,0,0,0,0,0,L,1,9.5,57873.9,high,0,0,80.72
5640,L52819,L,302.6,312.1,1668,28.7,180,0,0,0,0,0,1,L,1,9.5,47871.6,high,0,1,79.64
5641,L52820,L,302.6,312.1,1420,51.6,182,0,0,0,0,0,0,L,1,9.5,73272.0,high,0,0,85.02
5642,L52821,L,302.6,312.1,1473,37.3,184,0,0,0,0,0,0,L,1,9.5,54942.899999999994,high,0,0,82.96
5643,L52822,L,302.5,312.0,1495,38.8,186,0,0,0,0,0,0,L,1,9.5,58005.99999999999,high,0,0,84.06
5644,L52823,L,302.5,312.0,1574,42.0,188,0,0,0,0,0,0,L,1,9.5,66108.0,high,0,0,85.5
5645,L52824,L,302.5,312.0,1383,51.3,190,0,0,0,0,0,0,L,1,9.5,70947.9,high,0,0,88.16
5646,M20505,M,302.5,312.0,1591,29.4,192,0,0,0,0,0,0,M,1,9.5,46775.399999999994,high,0,0,84.58
5647,M20506,M,302.4,311.8,1644,37.2,195,0,0,0,0,0,0,M,1,9.400000000000034,61156.8,high,0,0,87.32
5648,H35061,H,302.5,311.8,2370,14.7,198,0,0,0,0,0,0,H,1,9.300000000000011,34839.0,high,0,0,84.0
5649,L52828,L,302.5,311.9,1401,44.9,203,0,0,0,0,0,0,L,1,9.399999999999977,62904.9,high,1,0,92.06
5650,M20509,M,302.5,311.9,1414,51.6,205,0,0,0,0,0,0,M,1,9.399999999999977,72962.40000000001,high,1,0,94.2
5651,L52830,L,302.5,312.0,1456,46.3,208,0,0,0,0,0,0,L,1,9.5,67412.8,high,1,0,94.36
5652,M20511,M,302.5,312.0,1447,45.7,210,0,0,0,0,0,0,M,1,9.5,66127.90000000001,high,1,0,95.04
5653,L52832,L,302.4,311.8,1727,26.5,213,0,0,0,0,0,0,L,1,9.400000000000034,45765.5,high,1,0,92.38
5654,L52833,L,302.4,311.7,1495,36.8,215,0,0,0,0,0,0,L,1,9.300000000000011,55015.99999999999,high,1,0,95.22
5655,L52834,L,302.3,311.6,1544,34.3,0,0,0,0,0,0,0,L,1,9.300000000000011,52959.2,low,0,0,8.72
5656,L52835,L,302.3,311.5,1387,47.3,2,0,0,0,0,0,0,L,1,9.199999999999989,65605.09999999999,low,0,0,12.1
5657,M20516,M,302.3,311.5,1316,47.2,4,0,0,0,0,0,0,M,1,9.199999999999989,62115.200000000004,low,0,0,12.88
5658,L52837,L,302.3,311.5,1794,26.1,7,0,0,0,0,0,0,L,1,9.199999999999989,46823.4,low,0,0,9.86
5659,M20518,M,302.2,311.4,1372,55.1,9,0,0,0,0,0,0,M,1,9.199999999999989,75597.2,low,0,0,16.46
5660,M20519,M,302.3,311.5,1674,30.0,12,0,0,0,0,0,0,M,1,9.199999999999989,50220.0,low,0,0,12.64
5661,L52840,L,302.2,311.4,1477,41.7,15,0,0,0,0,0,0,L,1,9.199999999999989,61590.9,low,0,0,16.18
5662,L52841,L,302.2,311.4,1397,53.0,17,0,0,0,0,0,0,L,1,9.199999999999989,74041.0,low,0,0,19.24
5663,L52842,L,302.2,311.5,1616,34.0,19,0,0,0,0,0,0,L,1,9.300000000000011,54944.0,low,0,0,16.26
5664,M20523,M,302.3,311.5,1530,42.3,21,0,0,0,0,0,0,M,1,9.199999999999989,64718.99999999999,low,0,0,18.7
5665,M20524,M,302.2,311.4,1539,35.1,24,0,0,0,0,0,0,M,1,9.199999999999989,54018.9,low,0,0,18.46
5666,L52845,L,302.3,311.4,1845,21.9,27,0,0,0,0,0,0,L,1,9.099999999999966,40405.5,low,0,0,17.0
5667,L52846,L,302.2,311.4,1430,43.1,29,0,0,0,0,0,0,L,1,9.199999999999989,61633.0,low,0,0,22.06
5668,L52847,L,302.2,311.4,2080,19.2,31,0,0,0,0,0,0,L,1,9.199999999999989,39936.0,low,0,0,18.08
5669,M20528,M,302.2,311.4,1432,45.3,33,0,0,0,0,0,0,M,1,9.199999999999989,64869.6,low,0,0,24.1
5670,M20529,M,302.2,311.5,1479,39.5,36,0,0,0,0,0,0,M,1,9.300000000000011,58420.5,low,0,0,24.16
5671,L52850,L,302.2,311.5,1424,45.2,39,0,0,0,0,0,0,L,1,9.300000000000011,64364.8,low,0,0,26.5
5672,H35085,H,302.2,311.6,1534,37.2,41,0,0,0,0,0,0,H,1,9.400000000000034,57064.8,low,0,0,25.72
5673,H35086,H,302.1,311.6,1701,26.2,46,0,0,0,0,0,0,H,1,9.5,44566.2,low,0,0,25.54
5674,L52853,L,302.2,311.6,1462,50.0,51,0,0,0,0,0,0,L,1,9.400000000000034,73100.0,mid,0,0,32.28
5675,M20534,M,302.2,311.7,1393,42.5,53,0,0,0,0,0,0,M,1,9.5,59202.5,mid,0,0,31.6
5676,M20535,M,302.3,311.7,1453,42.5,56,0,0,0,0,0,0,M,1,9.399999999999977,61752.5,mid,0,0,32.78
5677,L52856,L,302.3,311.8,1565,37.8,59,0,0,0,0,0,0,L,1,9.5,59156.99999999999,mid,0,0,33.06
5678,L52857,L,302.3,311.8,1281,51.7,61,0,0,0,0,0,0,L,1,9.5,66227.7,mid,0,0,36.64
5679,M20538,M,302.2,311.7,1584,36.2,63,0,0,0,0,0,0,M,1,9.5,57340.8,mid,0,0,34.34
5680,M20539,M,302.2,311.7,1466,49.0,66,0,0,0,0,0,0,M,1,9.5,71834.0,mid,0,0,38.1
5681,M20540,M,302.2,311.6,1386,50.5,69,0,0,0,0,0,0,M,1,9.400000000000034,69993.0,mid,0,0,39.58
5682,L52861,L,302.2,311.6,1383,44.3,72,0,0,0,0,0,0,L,1,9.400000000000034,61266.899999999994,mid,0,0,39.54
5683,H35096,H,302.3,311.6,1441,53.9,74,0,0,0,0,0,0,H,1,9.300000000000011,77669.9,mid,0,0,42.24
5684,M20543,M,302.2,311.6,1592,37.7,79,0,0,0,0,0,0,M,1,9.400000000000034,60018.4,mid,0,0,41.02
5685,H35098,H,302.2,311.6,1594,36.8,82,0,0,0,0,0,0,H,1,9.400000000000034,58659.2,mid,0,0,42.04
5686,L52865,L,302.2,311.5,1482,45.6,87,0,0,0,0,0,0,L,1,9.300000000000011,67579.2,mid,0,0,45.78
5687,L52866,L,302.2,311.6,1658,31.4,89,0,0,0,0,0,0,L,1,9.400000000000034,52061.2,mid,0,0,43.76
5688,L52867,L,302.3,311.7,2170,18.2,91,0,0,0,0,0,0,L,1,9.399999999999977,39494.0,mid,0,0,41.92
5689,M20548,M,302.3,311.7,1423,44.6,93,0,0,0,0,0,0,M,1,9.399999999999977,63465.8,mid,0,0,48.0
5690,L52869,L,302.4,311.8,1543,31.1,96,0,0,0,0,0,0,L,1,9.400000000000034,47987.3,mid,0,0,46.5
5691,L52870,L,302.3,311.8,1435,44.8,98,0,0,0,0,0,0,L,1,9.5,64287.99999999999,mid,0,0,50.06
5692,L52871,L,302.4,311.8,1320,56.4,100,0,0,0,0,0,0,L,1,9.400000000000034,74448.0,mid,0,0,53.16
5693,M20552,M,302.4,311.9,1313,55.7,102,0,0,0,0,0,0,M,1,9.5,73134.1,mid,0,0,53.84
5694,M20553,M,302.4,311.8,1453,42.1,105,0,0,0,0,0,0,M,1,9.400000000000034,61171.3,mid,0,0,52.3
5695,L52874,L,302.4,311.8,1508,45.7,108,0,0,0,0,0,0,L,1,9.400000000000034,68915.6,mid,0,0,54.22
5696,L52875,L,302.4,311.8,1451,42.0,110,0,0,0,0,0,0,L,1,9.400000000000034,60942.0,mid,0,0,54.28
5697,H35110,H,302.5,311.9,1595,34.6,112,0,0,0,0,0,0,H,1,9.399999999999977,55187.0,mid,0,0,53.6
5698,L52877,L,302.5,311.9,1354,49.4,117,0,0,0,0,0,0,L,1,9.399999999999977,66887.59999999999,mid,0,0,58.56
5699,L52878,L,302.5,311.9,1265,59.8,119,0,0,0,0,0,0,L,1,9.399999999999977,75647.0,mid,0,0,61.44
5700,L52879,L,302.4,311.9,1867,25.9,121,0,0,0,0,0,0,L,1,9.5,48355.299999999996,mid,0,0,55.48
5701,L52880,L,302.5,311.9,1497,41.6,123,0,0,0,0,0,0,L,1,9.399999999999977,62275.200000000004,mid,0,0,59.4
5702,M20561,M,302.5,311.9,1347,54.3,125,0,0,0,0,0,0,M,1,9.399999999999977,73142.09999999999,mid,0,0,62.74
5703,L52882,L,302.3,311.7,1544,43.2,128,0,0,0,0,0,0,L,1,9.399999999999977,66700.8,mid,0,0,61.72
5704,H35117,H,302.3,311.7,1456,45.4,130,0,0,0,0,0,0,H,1,9.399999999999977,66102.4,mid,0,0,62.96
5705,L52884,L,302.5,311.8,1335,52.7,135,0,0,0,0,0,0,L,1,9.300000000000011,70354.5,mid,0,0,66.4
5706,L52885,L,302.4,311.9,1452,43.1,137,0,0,0,0,0,0,L,1,9.5,62581.200000000004,mid,0,0,65.32
5707,L52886,L,302.4,311.9,1290,70.0,139,1,0,0,1,0,0,L,1,9.5,90300.0,mid,0,1,121.5
5708,L52887,L,302.4,311.8,1448,43.4,141,0,0,0,0,0,0,L,1,9.400000000000034,62843.2,mid,0,0,66.96
5709,L52888,L,302.3,311.7,1611,38.6,143,0,0,0,0,0,0,L,1,9.399999999999977,62184.600000000006,mid,0,0,66.8
5710,L52889,L,302.2,311.7,1556,38.6,145,0,0,0,0,0,0,L,1,9.5,60061.600000000006,mid,0,0,67.62
5711,H35124,H,302.2,311.7,1413,46.5,147,0,0,0,0,0,0,H,1,9.5,65704.5,mid,0,0,70.0
5712,L52891,L,302.2,311.6,1545,35.9,152,0,0,0,0,0,0,L,1,9.400000000000034,55465.5,high,0,0,69.86
5713,L52892,L,302.2,311.7,1330,54.6,154,0,0,0,0,0,0,L,1,9.5,72618.0,high,0,0,74.42
5714,L52893,L,302.2,311.9,1596,38.0,156,0,0,0,0,0,0,L,1,9.699999999999989,60648.0,high,0,0,71.94
5715,L52894,L,302.2,311.8,1618,36.0,158,0,0,0,0,0,0,L,1,9.600000000000023,58248.0,high,0,0,72.32
5716,H35129,H,302.2,311.9,1597,35.8,160,0,0,0,0,0,0,H,1,9.699999999999989,57172.6,high,0,0,73.1
5717,L52896,L,302.3,312.0,1354,52.2,165,0,0,0,0,0,0,L,1,9.699999999999989,70678.8,high,0,0,78.38
5718,L52897,L,302.3,312.0,1746,28.1,167,0,0,0,0,0,0,L,1,9.699999999999989,49062.600000000006,high,0,0,74.36
5719,L52898,L,302.4,312.0,1621,32.5,169,0,0,0,0,0,0,L,1,9.600000000000023,52682.5,high,0,0,76.02
5720,L52899,L,302.3,312.0,1398,43.3,171,0,0,0,0,0,0,L,1,9.699999999999989,60533.399999999994,high,0,0,79.0
5721,L52900,L,302.3,311.9,1434,51.9,173,0,0,0,0,0,0,L,1,9.599999999999966,74424.59999999999,high,0,0,81.5
5722,M20581,M,302.3,311.8,1443,43.4,175,0,0,0,0,0,0,M,1,9.5,62626.2,high,0,0,80.58
5723,L52902,L,302.2,311.7,1488,44.6,178,0,0,0,0,0,0,L,1,9.5,66364.8,high,0,0,82.02
5724,M20583,M,302.3,311.8,1475,48.0,180,0,0,0,0,0,0,M,1,9.5,70800.0,high,0,0,83.5
5725,L52904,L,302.3,311.8,1433,50.3,183,0,0,0,0,0,0,L,1,9.5,72079.9,high,0,0,85.16
5726,M20585,M,302.3,311.8,1557,34.1,185,0,0,0,0,0,0,M,1,9.5,53093.700000000004,high,0,0,82.72
5727,M20586,M,302.4,311.9,1398,50.1,188,0,0,0,0,0,0,M,1,9.5,70039.8,high,0,0,87.12
5728,M20587,M,302.3,311.8,1559,34.4,191,0,0,0,0,0,0,M,1,9.5,53629.6,high,0,0,85.18
5729,M20588,M,302.4,311.9,1422,46.4,194,0,0,0,0,0,0,M,1,9.5,65980.8,high,0,0,88.78
5730,M20589,M,302.3,311.8,1463,35.7,197,0,0,0,0,0,0,M,1,9.5,52229.100000000006,high,0,0,87.84
5731,L52910,L,302.3,311.7,1793,25.3,200,0,0,0,0,0,0,L,1,9.399999999999977,45362.9,high,1,0,86.94
5732,L52911,L,302.2,311.6,1872,20.4,202,0,0,0,0,0,0,L,1,9.400000000000034,38188.799999999996,high,1,0,86.76
5733,L52912,L,302.2,311.7,1412,44.5,204,0,0,0,0,0,0,L,1,9.5,62834.0,high,1,0,92.4
5734,L52913,L,302.3,311.8,1487,43.2,206,0,0,0,0,0,0,L,1,9.5,64238.4,high,1,0,92.94
5735,L52914,L,302.3,311.8,1369,56.2,208,1,0,0,0,1,0,L,1,9.5,76937.8,high,1,1,146.34
5736,L52915,L,302.4,311.8,1673,30.1,210,0,0,0,0,0,0,L,1,9.400000000000034,50357.3,high,1,0,91.9
5737,M20596,M,302.4,311.9,1439,36.6,212,0,0,0,0,0,0,M,1,9.5,52667.4,high,1,0,94.02
5738,L52917,L,302.3,311.8,1574,42.8,215,0,0,0,0,0,0,L,1,9.5,67367.2,high,1,0,96.46
5739,L52918,L,302.3,311.7,1281,48.8,0,0,0,0,0,0,0,L,1,9.399999999999977,62512.799999999996,low,0,0,11.64
5740,M20599,M,302.2,311.7,1653,31.4,2,0,0,0,0,0,0,M,1,9.5,51904.2,low,0,0,8.98
5741,M20600,M,302.3,311.7,1535,38.3,5,0,0,0,0,0,0,M,1,9.399999999999977,58790.49999999999,low,0,0,11.54
5742,M20601,M,302.3,311.7,1483,40.5,8,0,0,0,0,0,0,M,1,9.399999999999977,60061.5,low,0,0,13.18
5743,L52922,L,302.3,311.7,1414,47.0,11,0,0,0,0,0,0,L,1,9.399999999999977,66458.0,low,0,0,15.68
5744,M20603,M,302.2,311.6,1379,42.9,13,0,0,0,0,0,0,M,1,9.400000000000034,59159.1,low,0,0,15.66
5745,H35158,H,302.2,311.5,1482,42.6,16,0,0,0,0,0,0,H,1,9.300000000000011,63133.200000000004,low,0,0,16.78
5746,L52925,L,302.1,311.5,1987,20.1,21,0,0,0,0,0,0,L,1,9.399999999999977,39938.700000000004,low,0,0,14.3
5747,M20606,M,302.1,311.5,1635,31.6,23,0,0,0,0,0,0,M,1,9.399999999999977,51666.0,low,0,0,17.4
5748,L52927,L,302.1,311.5,1533,39.4,26,0,0,0,0,0,0,L,1,9.399999999999977,60400.2,low,0,0,20.16
5749,M20608,M,302.2,311.7,1576,34.0,28,0,0,0,0,0,0,M,1,9.5,53584.0,low,0,0,19.9
5750,H35163,H,302.2,311.8,1330,62.4,31,0,0,0,0,0,0,H,1,9.600000000000023,82992.0,low,0,0,26.8
5751,L52930,L,302.2,311.8,1981,21.8,36,0,0,0,0,0,0,L,1,9.600000000000023,43185.8,low,0,0,20.68
5752,H35165,H,302.3,311.8,1475,42.8,38,0,0,0,0,0,0,H,1,9.5,63129.99999999999,low,0,0,25.66
5753,H35166,H,302.3,311.8,1804,25.0,43,0,0,0,0,0,0,H,1,9.5,45100.0,low,0,0,24.1
5754,L52933,L,302.2,311.6,1416,54.1,48,0,0,0,0,0,0,L,1,9.400000000000034,76605.6,low,0,0,31.9
5755,L52934,L,302.1,311.5,1727,27.7,50,0,0,0,0,0,0,L,1,9.399999999999977,47837.9,low,0,0,27.42
5756,L52935,L,302.1,311.4,1391,49.2,52,0,0,0,0,0,0,L,1,9.299999999999955,68437.2,mid,0,0,32.5
5757,M20616,M,302.0,311.5,1366,52.3,54,0,0,0,0,0,0,M,1,9.5,71441.8,mid,0,0,33.96
5758,L52937,L,301.9,311.3,1366,55.6,57,0,0,0,0,0,0,L,1,9.400000000000034,75949.6,mid,0,0,35.8
5759,L52938,L,301.9,311.3,1501,40.8,59,0,0,0,0,0,0,L,1,9.400000000000034,61240.799999999996,mid,0,0,33.64
5760,L52939,L,301.8,311.3,1551,35.8,61,0,0,0,0,0,0,L,1,9.5,55525.799999999996,mid,0,0,33.46
5761,M20620,M,301.9,311.3,1522,35.6,63,0,0,0,0,0,0,M,1,9.400000000000034,54183.200000000004,mid,0,0,34.2
5762,L52941,L,301.9,311.2,1369,49.8,66,0,0,0,0,0,0,L,1,9.300000000000011,68176.2,mid,0,0,38.22
5763,L52942,L,301.8,311.2,1334,52.3,68,0,0,0,0,0,0,L,1,9.399999999999977,69768.2,mid,0,0,39.54
5764,H35177,H,301.8,311.2,1451,39.4,70,0,0,0,0,0,0,H,1,9.399999999999977,57169.4,mid,0,0,37.76
5765,L52944,L,301.7,311.2,1589,37.9,75,0,0,0,0,0,0,L,1,9.5,60223.1,mid,0,0,39.48
5766,L52945,L,301.7,311.3,1708,30.5,77,0,0,0,0,0,0,L,1,9.600000000000023,52094.0,mid,0,0,38.82
5767,M20626,M,301.7,311.2,1413,42.6,79,0,0,0,0,0,0,M,1,9.5,60193.8,mid,0,0,42.02
5768,M20627,M,301.6,311.2,1415,46.5,82,0,0,0,0,0,0,M,1,9.599999999999966,65797.5,mid,0,0,44.02
5769,L52948,L,301.7,311.3,1421,45.9,85,0,0,0,0,0,0,L,1,9.600000000000023,65223.9,mid,0,0,45.1
5770,L52949,L,301.7,311.3,1348,51.0,87,0,0,0,0,0,0,L,1,9.600000000000023,68748.0,mid,0,0,46.92
5771,L52950,L,301.6,311.2,1408,42.9,89,0,0,0,0,0,0,L,1,9.599999999999966,60403.2,mid,0,0,46.1
5772,L52951,L,301.6,311.2,1525,43.7,91,0,0,0,0,0,0,L,1,9.599999999999966,66642.5,mid,0,0,47.06
5773,L52952,L,301.6,311.3,1706,29.9,93,0,0,0,0,0,0,L,1,9.699999999999989,51009.399999999994,mid,0,0,45.12
5774,H35187,H,301.6,311.2,1395,46.8,95,0,0,0,0,0,0,H,1,9.599999999999966,65285.99999999999,mid,0,0,49.28
5775,L52954,L,301.5,311.1,1602,34.3,100,0,0,0,0,0,0,L,1,9.600000000000023,54948.6,mid,0,0,48.78
5776,L52955,L,301.6,311.1,1907,21.5,102,0,0,0,0,0,0,L,1,9.5,41000.5,mid,0,0,47.0
5777,L52956,L,301.6,311.1,1325,49.2,104,0,0,0,0,0,0,L,1,9.5,65190.00000000001,mid,0,0,53.34
5778,L52957,L,301.6,311.1,1408,44.4,106,0,0,0,0,0,0,L,1,9.5,62515.2,mid,0,0,53.18
5779,M20638,M,301.7,311.1,1489,41.4,108,0,0,0,0,0,0,M,1,9.400000000000034,61644.6,mid,0,0,53.36
5780,L52959,L,301.6,311.1,1680,29.2,111,0,0,0,0,0,0,L,1,9.5,49056.0,mid,0,0,52.14
5781,L52960,L,301.7,311.2,1517,42.4,113,0,0,0,0,0,0,L,1,9.5,64320.799999999996,mid,0,0,55.58
5782,M20641,M,301.7,311.1,1618,36.7,115,0,0,0,0,0,0,M,1,9.400000000000034,59380.600000000006,mid,0,0,55.22
5783,L52962,L,301.7,311.1,1455,39.8,118,0,0,0,0,0,0,L,1,9.400000000000034,57908.99999999999,mid,0,0,57.04
5784,H35197,H,301.8,311.1,1543,36.4,120,0,0,0,0,0,0,H,1,9.300000000000011,56165.2,mid,0,0,57.14
5785,M20644,M,301.8,311.1,1399,41.8,125,0,0,0,0,0,0,M,1,9.300000000000011,58478.2,mid,0,0,60.22
5786,L52965,L,301.7,311.1,1469,37.2,128,0,0,0,0,0,0,L,1,9.400000000000034,54646.8,mid,0,0,60.52
5787,L52966,L,301.7,311.2,1521,36.7,130,0,0,0,0,0,0,L,1,9.5,55820.700000000004,mid,0,0,61.24
