udi,product_id,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,product_code,type_match,temp_diff,power_proxy,type_L,type_M,tool_wear_group_mid,tool_wear_group_high
6157,L53336,301.1,311.1,1508,41.5,184,0,0,0,0,0,0,L,1,10.0,62582.0,True,False,False,True
6158,L53337,301.1,311.2,1774,29.6,186,0,0,0,0,0,0,L,1,10.099999999999966,52510.4,True,False,False,True
6159,L53338,301.1,311.0,1677,29.1,188,0,0,0,0,0,0,L,1,9.899999999999977,48800.700000000004,True,False,False,True
6160,L53339,301.0,311.0,1399,58.0,190,1,0,0,0,1,0,L,1,10.0,81142.0,True,False,False,True
6161,L53340,301.0,310.9,1570,34.0,192,0,0,0,0,0,0,L,1,9.899999999999977,53380.0,True,False,False,True
6162,L53341,301.0,310.9,1479,44.3,194,0,0,0,0,0,0,L,1,9.899999999999977,65519.7,True,False,False,True
6163,L53342,301.0,310.8,1558,34.9,196,0,0,0,0,0,0,L,1,9.800000000000011,54374.2,True,False,False,True
6164,L53343,300.8,310.7,1358,48.1,198,0,0,0,0,0,0,L,1,9.899999999999977,65319.8,True,False,False,True
6165,H35578,300.9,310.7,1656,30.7,200,0,0,0,0,0,0,H,1,9.800000000000011,50839.2,False,False,False,True
6166,L53345,300.9,310.7,1523,35.8,205,0,0,0,0,0,0,L,1,9.800000000000011,54523.399999999994,True,False,False,True
6167,H35580,300.9,310.7,1403,40.6,207,0,0,0,0,0,0,H,1,9.800000000000011,56961.8,False,False,False,True
6168,M21027,300.9,310.7,1362,51.6,212,0,0,0,0,0,0,M,1,9.800000000000011,70279.2,False,True,False,True
6169,M21028,300.7,310.6,1778,27.1,215,0,0,0,0,0,0,M,1,9.900000000000034,48183.8,False,True,False,True
6170,L53349,300.7,310.5,1448,38.2,218,0,0,0,0,0,0,L,1,9.800000000000011,55313.600000000006,True,False,False,True
6171,H35584,300.8,310.5,1559,40.1,220,0,0,0,0,0,0,H,1,9.699999999999989,62515.9,False,False,False,True
6172,L53351,300.8,310.6,1416,42.2,225,0,0,0,0,0,0,L,1,9.800000000000011,59755.200000000004,True,False,False,True
6173,L53352,300.8,310.6,1577,37.9,227,1,1,0,0,0,0,L,1,9.800000000000011,59768.299999999996,True,False,False,True
6174,L53353,300.8,310.7,1633,27.8,0,0,0,0,0,0,0,L,1,9.899999999999977,45397.4,True,False,False,False
6175,L53354,300.9,310.7,1573,31.2,2,0,0,0,0,0,0,L,1,9.800000000000011,49077.6,True,False,False,False
6176,L53355,300.9,310.8,1517,44.3,4,0,0,0,0,0,0,L,1,9.900000000000034,67203.09999999999,True,False,False,False
6177,L53356,301.0,310.9,1515,37.3,6,0,0,0,0,0,0,L,1,9.899999999999977,56509.49999999999,True,False,False,False
6178,L53357,301.0,310.8,1527,45.3,8,0,0,0,0,0,0,L,1,9.800000000000011,69173.09999999999,True,False,False,False
6179,L53358,301.1,310.9,1282,67.9,10,1,0,0,1,0,0,L,1,9.799999999999955,87047.8,True,False,False,False
6180,M21039,301.1,310.9,1396,45.1,12,0,0,0,0,0,0,M,1,9.799999999999955,62959.6,False,True,False,False
6181,L53360,301.0,310.9,1492,44.6,15,0,0,0,0,0,0,L,1,9.899999999999977,66543.2,True,False,False,False
6182,L53361,301.0,310.8,1975,19.7,17,0,0,0,0,0,0,L,1,9.800000000000011,38907.5,True,False,False,False
6183,L53362,301.0,310.8,1475,35.3,19,0,0,0,0,0,0,L,1,9.800000000000011,52067.49999999999,True,False,False,False
6184,H35597,301.0,310.9,1495,37.3,21,0,0,0,0,0,0,H,1,9.899999999999977,55763.49999999999,False,False,False,False
6185,L53364,301.0,311.0,1553,35.8,26,0,0,0,0,0,0,L,1,10.0,55597.399999999994,True,False,False,False
6186,L53365,301.1,311.0,1918,21.7,28,0,0,0,0,0,0,L,1,9.899999999999977,41620.6,True,False,False,False
6187,M21046,301.1,311.0,1413,46.6,30,0,0,0,0,0,0,M,1,9.899999999999977,65845.8,False,True,False,False
6188,L53367,301.0,311.0,1437,56.0,33,0,0,0,0,0,0,L,1,10.0,80472.0,True,False,False,False
6189,L53368,301.0,310.9,1450,45.9,35,0,0,0,0,0,0,L,1,9.899999999999977,66555.0,True,False,False,False
6190,M21049,301.0,310.9,1910,21.9,37,0,0,0,0,0,0,M,1,9.899999999999977,41829.0,False,True,False,False
6191,L53370,300.9,310.9,1749,26.4,40,0,0,0,0,0,0,L,1,10.0,46173.6,True,False,False,False
6192,H35605,301.0,310.9,1916,22.0,42,0,0,0,0,0,0,H,1,9.899999999999977,42152.0,False,False,False,False
6193,L53372,301.0,310.9,1428,45.3,47,0,0,0,0,0,0,L,1,9.899999999999977,64688.399999999994,True,False,False,False
6194,L53373,301.0,310.9,1578,38.4,49,0,0,0,0,0,0,L,1,9.899999999999977,60595.2,True,False,False,False
6195,L53374,300.9,310.8,1571,39.9,51,0,0,0,0,0,0,L,1,9.900000000000034,62682.899999999994,True,False,True,False
6196,L53375,300.9,310.8,1729,30.2,53,0,0,0,0,0,0,L,1,9.900000000000034,52215.799999999996,True,False,True,False
6197,L53376,300.9,310.8,1701,30.4,55,0,0,0,0,0,0,L,1,9.900000000000034,51710.399999999994,True,False,True,False
6198,L53377,300.9,310.8,1493,45.8,57,0,0,0,0,0,0,L,1,9.900000000000034,68379.4,True,False,True,False
6199,M21058,301.0,310.9,1554,32.7,59,0,0,0,0,0,0,M,1,9.899999999999977,50815.8,False,True,True,False
6200,L53379,300.9,310.9,1497,43.2,62,0,0,0,0,0,0,L,1,10.0,64670.4,True,False,True,False
6201,L53380,301.0,310.9,1679,29.8,64,0,0,0,0,0,0,L,1,9.899999999999977,50034.200000000004,True,False,True,False
6202,M21061,301.0,310.9,1510,44.5,66,0,0,0,0,0,0,M,1,9.899999999999977,67195.0,False,True,True,False
6203,L53382,301.0,310.9,1296,54.9,69,0,0,0,0,0,0,L,1,9.899999999999977,71150.4,True,False,True,False
6204,L53383,301.0,310.9,1404,41.8,71,0,0,0,0,0,0,L,1,9.899999999999977,58687.2,True,False,True,False
6205,M21064,300.9,310.8,1519,34.9,73,0,0,0,0,0,0,M,1,9.900000000000034,53013.1,False,True,True,False
6206,M21065,300.9,310.7,1696,27.3,76,0,0,0,0,0,0,M,1,9.800000000000011,46300.8,False,True,True,False
6207,M21066,300.8,310.6,1669,28.4,79,0,0,0,0,0,0,M,1,9.800000000000011,47399.6,False,True,True,False
6208,L53387,300.7,310.6,1447,40.7,82,0,0,0,0,0,0,L,1,9.900000000000034,58892.9,True,False,True,False
6209,M21068,300.7,310.6,1418,46.3,84,0,0,0,0,0,0,M,1,9.900000000000034,65653.4,False,True,True,False
6210,L53389,300.7,310.6,1407,40.5,87,0,0,0,0,0,0,L,1,9.900000000000034,56983.5,True,False,True,False
6211,L53390,300.8,310.5,1434,44.5,89,0,0,0,0,0,0,L,1,9.699999999999989,63813.0,True,False,True,False
6212,L53391,300.8,310.6,1360,48.8,91,0,0,0,0,0,0,L,1,9.800000000000011,66368.0,True,False,True,False
6213,L53392,300.8,310.6,1402,53.7,93,0,0,0,0,0,0,L,1,9.800000000000011,75287.40000000001,True,False,True,False
6214,L53393,300.9,310.6,1552,34.9,95,0,0,0,0,0,0,L,1,9.700000000000045,54164.799999999996,True,False,True,False
6215,L53394,300.9,310.7,1392,44.2,97,0,0,0,0,0,0,L,1,9.800000000000011,61526.4,True,False,True,False
6216,L53395,301.1,310.8,1521,41.0,99,0,0,0,0,0,0,L,1,9.699999999999989,62361.0,True,False,True,False
6217,L53396,301.1,310.8,1724,27.5,101,0,0,0,0,0,0,L,1,9.699999999999989,47410.0,True,False,True,False
6218,M21077,301.0,310.7,1455,46.1,103,0,0,0,0,0,0,M,1,9.699999999999989,67075.5,False,True,True,False
6219,H35632,301.0,310.6,1366,50.6,106,0,0,0,0,0,0,H,1,9.600000000000023,69119.6,False,False,True,False
6220,H35633,301.1,310.6,1407,43.9,111,0,0,0,0,0,0,H,1,9.5,61767.299999999996,False,False,True,False
6221,L53400,301.1,310.8,1470,49.3,116,0,0,0,0,0,0,L,1,9.699999999999989,72471.0,True,False,True,False
6222,M21081,301.2,310.9,1359,50.8,118,0,0,0,0,0,0,M,1,9.699999999999989,69037.2,False,True,True,False
6223,H35636,301.1,310.8,1792,25.8,121,0,0,0,0,0,0,H,1,9.699999999999989,46233.6,False,False,True,False
6224,M21083,301.1,310.9,1552,37.9,126,0,0,0,0,0,0,M,1,9.799999999999955,58820.799999999996,False,True,True,False
6225,L53404,301.2,311.0,1612,32.9,129,0,0,0,0,0,0,L,1,9.800000000000011,53034.799999999996,True,False,True,False
6226,M21085,301.2,311.0,1424,41.4,131,0,0,0,0,0,0,M,1,9.800000000000011,58953.6,False,True,True,False
6227,H35640,301.3,311.0,1341,59.3,134,0,0,0,0,0,0,H,1,9.699999999999989,79521.3,False,False,True,False
6228,L53407,301.2,310.8,1479,38.2,139,0,0,0,0,0,0,L,1,9.600000000000023,56497.8,True,False,True,False
6229,L53408,301.2,310.9,1413,50.1,141,0,0,0,0,0,0,L,1,9.699999999999989,70791.3,True,False,True,False
6230,L53409,301.3,310.9,2165,17.4,143,0,0,0,0,0,0,L,1,9.599999999999966,37671.0,True,False,True,False
6231,M21090,301.3,311.0,1641,33.0,145,0,0,0,0,0,0,M,1,9.699999999999989,54153.0,False,True,True,False
6232,M21091,301.3,311.0,1495,40.8,148,0,0,0,0,0,0,M,1,9.699999999999989,60995.99999999999,False,True,True,False
6233,L53412,301.3,311.0,1576,30.4,151,0,0,0,0,0,0,L,1,9.699999999999989,47910.399999999994,True,False,False,True
6234,L53413,301.2,310.9,1467,37.1,153,0,0,0,0,0,0,L,1,9.699999999999989,54425.700000000004,True,False,False,True
6235,L53414,301.2,310.8,1479,41.2,155,0,0,0,0,0,0,L,1,9.600000000000023,60934.8,True,False,False,True
6236,L53415,301.3,310.9,1596,33.9,157,0,0,0,0,0,0,L,1,9.599999999999966,54104.399999999994,True,False,False,True
6237,M21096,301.3,310.9,1512,36.9,159,0,0,0,0,0,0,M,1,9.599999999999966,55792.799999999996,False,True,False,True
6238,L53417,301.4,310.9,1414,38.8,162,0,0,0,0,0,0,L,1,9.5,54863.2,True,False,False,True
6239,L53418,301.3,310.8,1390,57.4,164,0,0,0,0,0,0,L,1,9.5,79786.0,True,False,False,True
6240,L53419,301.2,310.7,1644,31.6,166,0,0,0,0,0,0,L,1,9.5,51950.4,True,False,False,True
6241,M21100,301.2,310.7,1394,42.8,168,0,0,0,0,0,0,M,1,9.5,59663.2,False,True,False,True
6242,L53421,301.1,310.5,1324,52.4,171,0,0,0,0,0,0,L,1,9.399999999999977,69377.59999999999,True,False,False,True
6243,L53422,301.0,310.4,1476,43.6,173,0,0,0,0,0,0,L,1,9.399999999999977,64353.6,True,False,False,True
6244,L53423,301.0,310.4,2204,16.6,175,0,0,0,0,0,0,L,1,9.399999999999977,36586.4,True,False,False,True
6245,M21104,301.0,310.4,1665,30.9,177,0,0,0,0,0,0,M,1,9.399999999999977,51448.5,False,True,False,True
6246,L53425,300.9,310.4,1445,41.7,180,0,0,0,0,0,0,L,1,9.5,60256.50000000001,True,False,False,True
6247,H35660,300.8,310.3,1457,46.8,182,0,0,0,0,0,0,H,1,9.5,68187.59999999999,False,False,False,True
6248,L53427,300.8,310.2,1492,46.3,187,0,0,0,0,0,0,L,1,9.399999999999977,69079.59999999999,True,False,False,True
6249,L53428,300.8,310.1,1405,61.2,189,1,0,0,1,1,0,L,1,9.300000000000011,85986.0,True,False,False,True
6250,L53429,300.7,310.1,1542,35.5,191,0,0,0,0,0,0,L,1,9.400000000000034,54741.0,True,False,False,True
6251,L53430,300.8,310.2,1520,37.7,193,0,0,0,0,0,0,L,1,9.399999999999977,57304.00000000001,True,False,False,True
6252,M21111,300.8,310.2,1598,36.5,195,0,0,0,0,0,0,M,1,9.399999999999977,58327.0,False,True,False,True
6253,L53432,300.8,310.3,1538,36.1,198,0,0,0,0,0,0,L,1,9.5,55521.8,True,False,False,True
6254,L53433,300.9,310.4,1615,30.9,200,0,0,0,0,0,0,L,1,9.5,49903.5,True,False,False,True
6255,L53434,301.0,310.5,1408,47.0,202,0,0,0,0,0,0,L,1,9.5,66176.0,True,False,False,True
6256,L53435,301.0,310.5,1379,57.3,204,1,0,0,0,1,0,L,1,9.5,79016.7,True,False,False,True
6257,L53436,301.0,310.6,1493,37.8,206,1,1,0,0,0,0,L,1,9.600000000000023,56435.399999999994,True,False,False,True
6258,L53437,301.1,310.7,1376,49.1,0,0,0,0,0,0,0,L,1,9.599999999999966,67561.6,True,False,False,False
6259,M21118,301.1,310.7,1583,40.7,2,0,0,0,0,0,0,M,1,9.599999999999966,64428.100000000006,False,True,False,False
6260,M21119,301.2,310.8,1396,47.4,5,0,0,0,0,0,0,M,1,9.600000000000023,66170.4,False,True,False,False
6261,L53440,301.1,310.7,1436,45.3,8,0,0,0,0,0,0,L,1,9.599999999999966,65050.799999999996,True,False,False,False
6262,L53441,301.1,310.6,1417,47.6,10,0,0,0,0,0,0,L,1,9.5,67449.2,True,False,False,False
6263,L53442,301.0,310.6,1641,33.4,12,0,0,0,0,0,0,L,1,9.600000000000023,54809.399999999994,True,False,False,False
6264,M21123,301.0,310.6,1698,27.3,14,0,0,0,0,0,0,M,1,9.600000000000023,46355.4,False,True,False,False
6265,L53444,300.9,310.4,1541,39.1,17,0,0,0,0,0,0,L,1,9.5,60253.100000000006,True,False,False,False
6266,L53445,300.8,310.3,1383,46.6,19,0,0,0,0,0,0,L,1,9.5,64447.8,True,False,False,False
6267,L53446,300.8,310.4,1368,46.8,21,0,0,0,0,0,0,L,1,9.599999999999966,64022.399999999994,True,False,False,False
6268,L53447,300.8,310.4,1570,35.2,23,0,0,0,0,0,0,L,1,9.599999999999966,55264.00000000001,True,False,False,False
6269,L53448,300.9,310.5,1616,33.5,25,0,0,0,0,0,0,L,1,9.600000000000023,54136.0,True,False,False,False
6270,M21129,300.9,310.5,1444,43.2,27,0,0,0,0,0,0,M,1,9.600000000000023,62380.8,False,True,False,False
6271,L53450,300.9,310.4,2021,18.8,30,0,0,0,0,0,0,L,1,9.5,37994.8,True,False,False,False
6272,M21131,300.9,310.5,1702,29.3,32,0,0,0,0,0,0,M,1,9.600000000000023,49868.6,False,True,False,False
6273,M21132,301.1,310.6,1429,52.7,35,0,0,0,0,0,0,M,1,9.5,75308.3,False,True,False,False
6274,L53453,301.2,310.8,1711,28.9,38,0,0,0,0,0,0,L,1,9.600000000000023,49447.899999999994,True,False,False,False
6275,M21134,301.2,310.7,1543,32.9,40,0,0,0,0,0,0,M,1,9.5,50764.7,False,True,False,False
6276,L53455,301.3,310.8,1628,32.2,43,0,0,0,0,0,0,L,1,9.5,52421.600000000006,True,False,False,False
6277,L53456,301.2,310.8,1233,64.6,45,0,0,0,0,0,0,L,1,9.600000000000023,79651.79999999999,True,False,False,False
6278,L53457,301.2,310.8,1461,40.6,47,0,0,0,0,0,0,L,1,9.600000000000023,59316.6,True,False,False,False
6279,L53458,301.2,310.7,1568,38.3,49,0,0,0,0,0,0,L,1,9.5,60054.399999999994,True,False,False,False
6280,L53459,301.3,310.8,1432,54.4,51,0,0,0,0,0,0,L,1,9.5,77900.8,True,False,True,False
6281,M21140,301.2,310.7,1527,41.1,53,0,0,0,0,0,0,M,1,9.5,62759.700000000004,False,True,True,False
6282,M21141,301.3,310.8,1455,41.2,56,0,0,0,0,0,0,M,1,9.5,59946.00000000001,False,True,True,False
6283,M21142,301.3,310.8,1418,45.4,59,0,0,0,0,0,0,M,1,9.5,64377.2,False,True,True,False
6284,L53463,301.3,310.8,1719,29.5,62,0,0,0,0,0,0,L,1,9.5,50710.5,True,False,True,False
6285,M21144,301.2,310.8,1734,31.3,64,0,0,0,0,0,0,M,1,9.600000000000023,54274.200000000004,False,True,True,False
6286,M21145,301.2,310.7,1426,46.1,67,0,0,0,0,0,0,M,1,9.5,65738.6,False,True,True,False
6287,L53466,301.1,310.6,1611,35.2,70,0,0,0,0,0,0,L,1,9.5,56707.200000000004,True,False,True,False
6288,M21147,301.1,310.6,1479,41.1,72,0,0,0,0,0,0,M,1,9.5,60786.9,False,True,True,False
6289,L53468,301.0,310.5,1317,50.9,75,0,0,0,0,0,0,L,1,9.5,67035.3,True,False,True,False
6290,L53469,301.0,310.5,1248,61.4,77,0,0,0,0,0,0,L,1,9.5,76627.2,True,False,True,False
6291,L53470,301.0,310.5,1932,21.7,79,0,0,0,0,0,0,L,1,9.5,41924.4,True,False,True,False
6292,M21151,301.1,310.5,1547,35.8,81,0,0,0,0,0,0,M,1,9.399999999999977,55382.6,False,True,True,False
6293,L53472,301.0,310.4,1614,31.6,84,0,0,0,0,0,0,L,1,9.399999999999977,51002.4,True,False,True,False
6294,H35707,301.0,310.4,1512,44.9,86,0,0,0,0,0,0,H,1,9.399999999999977,67888.8,False,False,True,False
6295,L53474,301.1,310.5,1529,38.7,91,0,0,0,0,0,0,L,1,9.399999999999977,59172.3,True,False,True,False
6296,H35709,301.1,310.6,1782,24.9,93,0,0,0,0,0,0,H,1,9.5,44371.799999999996,False,False,True,False
6297,L53476,301.0,310.5,1429,39.4,98,0,0,0,0,0,0,L,1,9.5,56302.6,True,False,True,False
6298,M21157,301.1,310.5,1309,60.7,100,0,0,0,0,0,0,M,1,9.399999999999977,79456.3,False,True,True,False
6299,L53478,301.1,310.5,1428,44.1,103,0,0,0,0,0,0,L,1,9.399999999999977,62974.8,True,False,True,False
6300,L53479,301.2,310.6,1385,49.2,105,0,0,0,0,0,0,L,1,9.400000000000034,68142.0,True,False,True,False
6301,L53480,301.2,310.7,1517,39.4,107,0,0,0,0,0,0,L,1,9.5,59769.799999999996,True,False,True,False
6302,M21161,301.2,310.6,1576,39.6,109,0,0,0,0,0,0,M,1,9.400000000000034,62409.600000000006,False,True,True,False
6303,L53482,301.2,310.6,1437,51.2,112,0,0,0,0,0,0,L,1,9.400000000000034,73574.40000000001,True,False,True,False
6304,H35717,301.2,310.6,1457,50.5,114,0,0,0,0,0,0,H,1,9.400000000000034,73578.5,False,False,True,False
6305,L53484,301.1,310.5,1532,37.5,119,0,0,0,0,0,0,L,1,9.399999999999977,57450.0,True,False,True,False
6306,M21165,301.1,310.5,1603,32.6,121,0,0,0,0,0,0,M,1,9.399999999999977,52257.8,False,True,True,False
6307,L53486,301.0,310.4,1563,34.4,124,0,0,0,0,0,0,L,1,9.399999999999977,53767.2,True,False,True,False
6308,L53487,301.0,310.3,1617,34.5,126,0,0,0,0,0,0,L,1,9.300000000000011,55786.5,True,False,True,False
6309,M21168,300.8,310.1,1686,26.9,128,0,0,0,0,0,0,M,1,9.300000000000011,45353.399999999994,False,True,True,False
6310,L53489,300.9,310.2,1382,50.4,131,0,0,0,0,0,0,L,1,9.300000000000011,69652.8,True,False,True,False
6311,L53490,300.9,310.1,2090,17.8,133,0,0,0,0,0,0,L,1,9.200000000000045,37202.0,True,False,True,False
6312,L53491,300.9,310.3,1446,44.5,135,0,0,0,0,0,0,L,1,9.400000000000034,64347.0,True,False,True,False
6313,M21172,300.9,310.2,1533,38.1,137,0,0,0,0,0,0,M,1,9.300000000000011,58407.3,False,True,True,False
6314,L53493,300.9,310.3,1440,47.6,140,0,0,0,0,0,0,L,1,9.400000000000034,68544.0,True,False,True,False
6315,M21174,301.0,310.4,1793,25.0,142,0,0,0,0,0,0,M,1,9.399999999999977,44825.0,False,True,True,False
6316,M21175,301.0,310.4,1517,46.1,145,0,0,0,0,0,0,M,1,9.399999999999977,69933.7,False,True,True,False
6317,L53496,300.9,310.4,1544,36.0,148,0,0,0,0,0,0,L,1,9.5,55584.0,True,False,True,False
6318,L53497,300.9,310.3,1321,48.8,150,0,0,0,0,0,0,L,1,9.400000000000034,64464.799999999996,True,False,True,False
6319,M21178,300.9,310.3,1416,50.9,152,0,0,0,0,0,0,M,1,9.400000000000034,72074.4,False,True,False,True
6320,L53499,300.8,310.2,1514,40.0,155,0,0,0,0,0,0,L,1,9.399999999999977,60560.0,True,False,False,True
6321,M21180,300.8,310.2,1304,52.5,157,0,0,0,0,0,0,M,1,9.399999999999977,68460.0,False,True,False,True
6322,L53501,300.7,310.2,1286,64.9,160,0,0,0,0,0,0,L,1,9.5,83461.40000000001,True,False,False,True
6323,M21182,300.7,310.1,1483,40.2,162,0,0,0,0,0,0,M,1,9.400000000000034,59616.600000000006,False,True,False,True
6324,L53503,300.7,310.1,1351,46.9,165,0,0,0,0,0,0,L,1,9.400000000000034,63361.9,True,False,False,True
6325,M21184,300.7,310.1,1367,52.6,167,0,0,0,0,0,0,M,1,9.400000000000034,71904.2,False,True,False,True
6326,L53505,300.7,310.1,1721,32.3,170,0,0,0,0,0,0,L,1,9.400000000000034,55588.299999999996,True,False,False,True
6327,L53506,300.6,310.0,1455,40.4,172,0,0,0,0,0,0,L,1,9.399999999999977,58782.0,True,False,False,True
6328,L53507,300.6,310.0,1425,49.5,174,0,0,0,0,0,0,L,1,9.399999999999977,70537.5,True,False,False,True
6329,L53508,300.7,310.0,1672,29.7,176,0,0,0,0,0,0,L,1,9.300000000000011,49658.4,True,False,False,True
6330,M21189,300.7,310.0,1641,34.6,178,0,0,0,0,0,0,M,1,9.300000000000011,56778.600000000006,False,True,False,True
6331,M21190,300.5,310.0,1580,37.0,181,0,0,0,0,0,0,M,1,9.5,58460.0,False,True,False,True
6332,H35745,300.5,310.0,1495,47.4,184,0,0,0,0,0,0,H,1,9.5,70863.0,False,False,False,True
6333,M21192,300.5,309.9,1994,19.8,189,0,0,0,0,0,0,M,1,9.399999999999977,39481.200000000004,False,True,False,True
6334,M21193,300.4,309.9,1415,31.8,192,0,0,0,0,0,0,M,1,9.5,44997.0,False,True,False,True
6335,M21194,300.4,309.8,1725,30.4,195,0,0,0,0,0,0,M,1,9.400000000000034,52440.0,False,True,False,True
6336,M21195,300.4,309.8,1430,43.4,198,0,0,0,0,0,0,M,1,9.400000000000034,62062.0,False,True,False,True
6337,L53516,300.4,309.8,1395,48.1,201,0,0,0,0,0,0,L,1,9.400000000000034,67099.5,True,False,False,True
6338,M21197,300.4,309.8,1435,43.6,203,0,0,0,0,0,0,M,1,9.400000000000034,62566.0,False,True,False,True
6339,L53518,300.4,309.9,1681,28.6,206,0,0,0,0,0,0,L,1,9.5,48076.600000000006,True,False,False,True
6340,L53519,300.5,310.0,1451,48.6,208,0,0,0,0,0,0,L,1,9.5,70518.6,True,False,False,True
6341,H35754,300.5,309.9,1397,45.9,210,1,1,0,0,0,0,H,1,9.399999999999977,64122.299999999996,False,False,False,True
6342,M21201,300.4,309.8,1421,47.2,0,0,0,0,0,0,0,M,1,9.400000000000034,67071.2,False,True,False,False
6343,M21202,300.3,309.8,1444,42.0,3,0,0,0,0,0,0,M,1,9.5,60648.0,False,True,False,False
6344,L53523,300.2,309.8,1827,23.0,6,0,0,0,0,0,0,L,1,9.600000000000023,42021.0,True,False,False,False
6345,H35758,300.2,309.8,1374,47.7,8,0,0,0,0,0,0,H,1,9.600000000000023,65539.8,False,False,False,False
6346,L53525,300.2,309.8,1650,29.6,13,0,0,0,0,0,0,L,1,9.600000000000023,48840.0,True,False,False,False
6347,L53526,300.2,309.7,1275,60.7,15,0,0,0,0,0,0,L,1,9.5,77392.5,True,False,False,False
6348,L53527,300.2,309.7,1421,44.6,17,0,0,0,0,0,0,L,1,9.5,63376.6,True,False,False,False
6349,L53528,300.2,309.8,1557,33.8,19,0,0,0,0,0,0,L,1,9.600000000000023,52626.6,True,False,False,False
6350,L53529,300.1,309.8,1506,35.2,21,0,0,0,0,0,0,L,1,9.699999999999989,53011.200000000004,True,False,False,False
6351,L53530,300.1,309.7,1362,49.1,23,0,0,0,0,0,0,L,1,9.599999999999966,66874.2,True,False,False,False
6352,L53531,300.0,309.7,1542,47.1,25,0,0,0,0,0,0,L,1,9.699999999999989,72628.2,True,False,False,False
6353,L53532,300.0,309.6,1496,38.8,27,0,0,0,0,0,0,L,1,9.600000000000023,58044.799999999996,True,False,False,False
6354,M21213,300.0,309.6,1491,42.0,29,0,0,0,0,0,0,M,1,9.600000000000023,62622.0,False,True,False,False
6355,L53534,300.1,309.6,1565,34.8,32,0,0,0,0,0,0,L,1,9.5,54461.99999999999,True,False,False,False
6356,L53535,300.1,309.7,1481,37.9,34,0,0,0,0,0,0,L,1,9.599999999999966,56129.9,True,False,False,False
6357,M21216,300.1,309.7,1420,48.4,36,0,0,0,0,0,0,M,1,9.599999999999966,68728.0,False,True,False,False
6358,L53537,300.2,309.8,1398,54.8,39,0,0,0,0,0,0,L,1,9.600000000000023,76610.4,True,False,False,False
6359,M21218,300.2,309.8,1466,45.7,41,0,0,0,0,0,0,M,1,9.600000000000023,66996.2,False,True,False,False
6360,L53539,300.1,309.8,1430,56.7,44,0,0,0,0,0,0,L,1,9.699999999999989,81081.0,True,False,False,False
6361,L53540,300.1,309.7,1441,40.1,46,0,0,0,0,0,0,L,1,9.599999999999966,57784.1,True,False,False,False
6362,M21221,300.1,309.7,1348,57.3,48,0,0,0,0,0,0,M,1,9.599999999999966,77240.4,False,True,False,False
6363,L53542,300.0,309.6,1738,28.7,51,0,0,0,0,0,0,L,1,9.600000000000023,49880.6,True,False,True,False
6364,M21223,300.0,309.6,1618,36.2,53,0,0,0,0,0,0,M,1,9.600000000000023,58571.600000000006,False,True,True,False
6365,M21224,299.9,309.6,1489,41.7,56,0,0,0,0,0,0,M,1,9.700000000000045,62091.3,False,True,True,False
6366,M21225,299.9,309.5,1412,57.9,59,0,0,0,0,0,0,M,1,9.600000000000023,81754.8,False,True,True,False
6367,M21226,299.9,309.5,2065,18.1,62,0,0,0,0,0,0,M,1,9.600000000000023,37376.5,False,True,True,False
6368,L53547,300.0,309.6,1571,33.1,65,0,0,0,0,0,0,L,1,9.600000000000023,52000.100000000006,True,False,True,False
6369,M21228,300.0,309.6,1423,48.7,67,0,0,0,0,0,0,M,1,9.600000000000023,69300.1,False,True,True,False
6370,H35783,300.0,309.5,1781,24.9,70,0,0,0,0,0,0,H,1,9.5,44346.899999999994,False,False,True,False
